"VerseID","BookID","Chapter","VerseNum","OsisRef","VerseText"
"23379","40","8","33","Matt.8.33","And they that kept them fled, and went their ways into the city, and told every thing, and what was befallen to the possessed of the devils."
"23380","40","8","34","Matt.8.34","And, behold, the whole city came out to meet Jesus: and when they saw him, they besought him that he would depart out of their coasts."
"23381","40","9","1","Matt.9.1","And he entered into a ship, and passed over, and came into his own city."
"23382","40","9","2","Matt.9.2","And, behold, they brought to him a man sick of the palsy, lying on a bed: and Jesus seeing their faith said unto the sick of the palsy; Son, be of good cheer; thy sins be forgiven thee."
"23383","40","9","3","Matt.9.3","And, behold, certain of the scribes said within themselves, This man blasphemeth."
"23384","40","9","4","Matt.9.4","And Jesus knowing their thoughts said, Wherefore think ye evil in your hearts?"
"23385","40","9","5","Matt.9.5","For whether is easier, to say, Thy sins be forgiven thee; or to say, Arise, and walk?"
"23386","40","9","6","Matt.9.6","But that ye may know that the Son of man hath power on earth to forgive sins, (then saith he to the sick of the palsy,) Arise, take up thy bed, and go unto thine house."
"23387","40","9","7","Matt.9.7","And he arose, and departed to his house."
"23388","40","9","8","Matt.9.8","But when the multitudes saw it, they marvelled, and glorified God, which had given such power unto men."
"23389","40","9","9","Matt.9.9","And as Jesus passed forth from thence, he saw a man, named Matthew, sitting at the receipt of custom: and he saith unto him, Follow me. And he arose, and followed him."
"23390","40","9","10","Matt.9.10","And it came to pass, as Jesus sat at meat in the house, behold, many publicans and sinners came and sat down with him and his disciples."
"23391","40","9","11","Matt.9.11","And when the Pharisees saw it, they said unto his disciples, Why eateth your Master with publicans and sinners?"
"23392","40","9","12","Matt.9.12","But when Jesus heard that, he said unto them, They that be whole need not a physician, but they that are sick."
"23393","40","9","13","Matt.9.13","But go ye and learn what that meaneth, I will have mercy, and not sacrifice: for I am not come to call the righteous, but sinners to repentance."
"23394","40","9","14","Matt.9.14","Then came to him the disciples of John, saying, Why do we and the Pharisees fast oft, but thy disciples fast not?"
"23395","40","9","15","Matt.9.15","And Jesus said unto them, Can the children of the bridechamber mourn, as long as the bridegroom is with them? but the days will come, when the bridegroom shall be taken from them, and then shall they fast."
"23396","40","9","16","Matt.9.16","No man putteth a piece of new cloth unto an old garment, for that which is put in to fill it up taketh from the garment, and the rent is made worse."
"23397","40","9","17","Matt.9.17","Neither do men put new wine into old bottles: else the bottles break, and the wine runneth out, and the bottles perish: but they put new wine into new bottles, and both are preserved."
"23398","40","9","18","Matt.9.18","While he spake these things unto them, behold, there came a certain ruler, and worshipped him, saying, My daughter is even now dead: but come and lay thy hand upon her, and she shall live."
"23399","40","9","19","Matt.9.19","And Jesus arose, and followed him, and so did his disciples."
"23400","40","9","20","Matt.9.20","And, behold, a woman, which was diseased with an issue of blood twelve years, came behind him, and touched the hem of his garment:"
"23401","40","9","21","Matt.9.21","For she said within herself, If I may but touch his garment, I shall be whole."
"23402","40","9","22","Matt.9.22","But Jesus turned him about, and when he saw her, he said, Daughter, be of good comfort; thy faith hath made thee whole. And the woman was made whole from that hour."
"23403","40","9","23","Matt.9.23","And when Jesus came into the ruler's house, and saw the minstrels and the people making a noise,"
"23404","40","9","24","Matt.9.24","He said unto them, Give place: for the maid is not dead, but sleepeth. And they laughed him to scorn."
"23405","40","9","25","Matt.9.25","But when the people were put forth, he went in, and took her by the hand, and the maid arose."
"23406","40","9","26","Matt.9.26","And the fame hereof went abroad into all that land."
"23407","40","9","27","Matt.9.27","And when Jesus departed thence, two blind men followed him, crying, and saying, Thou Son of David, have mercy on us."
"23408","40","9","28","Matt.9.28","And when he was come into the house, the blind men came to him: and Jesus saith unto them, Believe ye that I am able to do this? They said unto him, Yea, Lord."
"23409","40","9","29","Matt.9.29","Then touched he their eyes, saying, According to your faith be it unto you."
"23410","40","9","30","Matt.9.30","And their eyes were opened; and Jesus straitly charged them, saying, See that no man know it."
"23411","40","9","31","Matt.9.31","But they, when they were departed, spread abroad his fame in all that country."
"23412","40","9","32","Matt.9.32","As they went out, behold, they brought to him a dumb man possessed with a devil."
"23413","40","9","33","Matt.9.33","And when the devil was cast out, the dumb spake: and the multitudes marvelled, saying, It was never so seen in Israel."
"23414","40","9","34","Matt.9.34","But the Pharisees said, He casteth out devils through the prince of the devils."
"23415","40","9","35","Matt.9.35","And Jesus went about all the cities and villages, teaching in their synagogues, and preaching the gospel of the kingdom, and healing every sickness and every disease among the people."
"23416","40","9","36","Matt.9.36","But when he saw the multitudes, he was moved with compassion on them, because they fainted, and were scattered abroad, as sheep having no shepherd."
"23417","40","9","37","Matt.9.37","Then saith he unto his disciples, The harvest truly is plenteous, but the labourers are few;"
"23418","40","9","38","Matt.9.38","Pray ye therefore the Lord of the harvest, that he will send forth labourers into his harvest."
"23419","40","10","1","Matt.10.1","And when he had called unto him his twelve disciples, he gave them power against unclean spirits, to cast them out, and to heal all manner of sickness and all manner of disease."
"23420","40","10","2","Matt.10.2","Now the names of the twelve apostles are these; The first, Simon, who is called Peter, and Andrew his brother; James the son of Zebedee, and John his brother;"
"23421","40","10","3","Matt.10.3","Philip, and Bartholomew; Thomas, and Matthew the publican; James the son of Alphaeus, and Lebbaeus, whose surname was Thaddaeus;"
"23422","40","10","4","Matt.10.4","Simon the Canaanite, and Judas Iscariot, who also betrayed him."
"23423","40","10","5","Matt.10.5","These twelve Jesus sent forth, and commanded them, saying, Go not into the way of the Gentiles, and into any city of the Samaritans enter ye not:"
"23424","40","10","6","Matt.10.6","But go rather to the lost sheep of the house of Israel."
"23425","40","10","7","Matt.10.7","And as ye go, preach, saying, The kingdom of heaven is at hand."
"23426","40","10","8","Matt.10.8","Heal the sick, cleanse the lepers, raise the dead, cast out devils: freely ye have received, freely give."
"23427","40","10","9","Matt.10.9","Provide neither gold, nor silver, nor brass in your purses,"
"23428","40","10","10","Matt.10.10","Nor scrip for your journey, neither two coats, neither shoes, nor yet staves: for the workman is worthy of his meat."
"23429","40","10","11","Matt.10.11","And into whatsoever city or town ye shall enter, enquire who in it is worthy; and there abide till ye go thence."
"23430","40","10","12","Matt.10.12","And when ye come into an house, salute it."
"23431","40","10","13","Matt.10.13","And if the house be worthy, let your peace come upon it: but if it be not worthy, let your peace return to you."
"23432","40","10","14","Matt.10.14","And whosoever shall not receive you, nor hear your words, when ye depart out of that house or city, shake off the dust of your feet."
"23433","40","10","15","Matt.10.15","Verily I say unto you, It shall be more tolerable for the land of Sodom and Gomorrha in the day of judgment, than for that city."
"23434","40","10","16","Matt.10.16","Behold, I send you forth as sheep in the midst of wolves: be ye therefore wise as serpents, and harmless as doves."
"23435","40","10","17","Matt.10.17","But beware of men: for they will deliver you up to the councils, and they will scourge you in their synagogues;"
"23436","40","10","18","Matt.10.18","And ye shall be brought before governors and kings for my sake, for a testimony against them and the Gentiles."
